Número REDS;Data Fato;Município;Código da Infração;AIT/ AINA - Número Documento;AIT/AINA - Órgão Origem -Autoridade Responsável;Qtde Infrações
2019-005028989-001;01/02/2019;BOM DESPACHO;67261;AC01280669*;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005028989-001;01/02/2019;BOM DESPACHO;67261;AC01280756;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005028989-001;01/02/2019;BOM DESPACHO;67500;AC01280670;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005028989-001;01/02/2019;BOM DESPACHO;69120;AC01280668;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005030830-001;01/02/2019;CLAUDIO;65992;00050611;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005031205-001;01/02/2019;CLAUDIO;52741;AM 00050612;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005042835-001;01/02/2019;ITAUNA;51691;AG3379983;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005047853-001;31/01/2019;ITATIAIUCU;50100;AM00044594;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005047853-001;31/01/2019;ITATIAIUCU;65992;AM00044593;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005049564-001;01/02/2019;JAPARAIBA;50100;AM0036433;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005052423-001;01/02/2019;DIVINOPOLIS;66102;AM00265881;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005056698-001;01/02/2019;DIVINOPOLIS;51691;AM00265801;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005056882-001;01/02/2019;DIVINOPOLIS;50100;AM00051509;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005056882-001;01/02/2019;DIVINOPOLIS;51691;AM00051510;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005056882-001;01/02/2019;DIVINOPOLIS;58350;AM00051511;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005056986-001;01/02/2019;SANTO ANTONIO DO MONTE;65992;AM-00364644;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005057229-001;02/02/2019;SAO GONCALO DO PARA;50100;203051;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005057229-001;02/02/2019;SAO GONCALO DO PARA;65992;203059;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005061283-001;02/02/2019;LEANDRO FERREIRA;50100;AF01370471;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005061283-001;02/02/2019;LEANDRO FERREIRA;51691;AF01370470;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005061619-001;01/02/2019;SANTO ANTONIO DO MONTE;50100;AM00364649;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005061619-001;01/02/2019;SANTO ANTONIO DO MONTE;50610;AM00364651;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005061619-001;01/02/2019;SANTO ANTONIO DO MONTE;65992;AM00364650;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005062460-001;02/02/2019;SANTO ANTONIO DO MONTE;50100;AM00364616;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005062460-001;02/02/2019;SANTO ANTONIO DO MONTE;52152;AM00364617;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005062460-001;02/02/2019;SANTO ANTONIO DO MONTE;58350;AM00364619;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005062460-001;02/02/2019;SANTO ANTONIO DO MONTE;70481;AM00364618;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005065883-001;02/02/2019;DIVINOPOLIS;75790;AM00265476;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005066220-001;02/02/2019;PERDIGAO;50100;AC01280757;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005066220-001;02/02/2019;PERDIGAO;51691;AC01280758;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005066220-001;02/02/2019;PERDIGAO;66700;AC01280759;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005068034-001;02/02/2019;DIVINOPOLIS;75790;AM00265882;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070400-001;02/02/2019;PARA DE MINAS;50100;AM00203211;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070400-001;02/02/2019;PARA DE MINAS;66531;AM00203212;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070400-001;02/02/2019;PARA DE MINAS;66700;AM00203213;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070466-001;02/02/2019;PARA DE MINAS;50100;AM00203214;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070466-001;02/02/2019;PARA DE MINAS;66531;AM00203216;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070466-001;02/02/2019;PARA DE MINAS;67261;AM00203215;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070635-001;02/02/2019;PARA DE MINAS;52070;am00203219;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070635-001;02/02/2019;PARA DE MINAS;66102;am00203220;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070635-001;02/02/2019;PARA DE MINAS;66531;am00203217;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005070635-001;02/02/2019;PARA DE MINAS;66700;am00203218;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073143-001;02/02/2019;PARA DE MINAS;66102;AM00038738;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073219-001;02/02/2019;PARA DE MINAS;50372;AM00038740;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073219-001;02/02/2019;PARA DE MINAS;50450;AM00204487;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073219-001;02/02/2019;PARA DE MINAS;65992;AM00204486;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073262-001;02/02/2019;PARA DE MINAS;50100;AM00038739;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073460-001;02/02/2019;LAGOA DA PRATA;52741;AM00364419;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073460-001;02/02/2019;LAGOA DA PRATA;57970;AM00364420;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005073670-001;02/02/2019;LAGOA DA PRATA;65480;AM00364418;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005075130-001;02/02/2019;PARA DE MINAS;50371;AM00331545;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005075170-001;02/02/2019;PARA DE MINAS;50371;am00331542;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005075170-001;02/02/2019;PARA DE MINAS;65480;am00331544;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005075170-001;02/02/2019;PARA DE MINAS;65992;am00331543;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005089960-001;02/02/2019;BOM DESPACHO;55680;AG02917613;MUNICIPAL;1
2019-005092297-001;02/02/2019;BOM DESPACHO;65992;AM00228604;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005092297-001;02/02/2019;BOM DESPACHO;66372;AM00228605;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005093370-001;02/02/2019;PARA DE MINAS;50100;AM00331516;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005093370-001;02/02/2019;PARA DE MINAS;55680;AM00331514;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005093370-001;02/02/2019;PARA DE MINAS;65992;AM00331515;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005096646-001;02/02/2019;SANTO ANTONIO DO MONTE;50100;AM00364653;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005096646-001;02/02/2019;SANTO ANTONIO DO MONTE;51180;AM00364655;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005096646-001;02/02/2019;SANTO ANTONIO DO MONTE;65992;AM00364654;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005096950-001;02/02/2019;DIVINOPOLIS;50100;B156891057;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005096950-001;02/02/2019;DIVINOPOLIS;65992;B156891069;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005098632-001;02/02/2019;DIVINOPOLIS;65992;B156891707;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005098632-001;02/02/2019;DIVINOPOLIS;67261;B156891719;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005098961-001;02/02/2019;ABAETE;50100;AM00363025;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005098961-001;02/02/2019;ABAETE;51851;AM00363026;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005098961-001;02/02/2019;ABAETE;65992;AM00363024;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005098961-001;02/02/2019;ABAETE;66020;AM00363027;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005100304-001;02/02/2019;DIVINOPOLIS;65992;B156891727;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005100583-001;02/02/2019;ITAUNA;5550-0;AG03379672;MUNICIPAL;1
2019-005101521-001;02/02/2019;CLAUDIO;51691;AM00266534;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005102777-001;02/02/2019;MARTINHO CAMPOS;52070;AM00229253;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005102777-001;02/02/2019;MARTINHO CAMPOS;52151;AM00229252;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005102777-001;02/02/2019;MARTINHO CAMPOS;52152;AM00229251;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005102777-001;02/02/2019;MARTINHO CAMPOS;58350;AM00229250;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005104603-001;02/02/2019;PARA DE MINAS;50450;AC 01283482;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005104603-001;02/02/2019;PARA DE MINAS;65992;AC 01283481;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005106314-001;02/02/2019;PARA DE MINAS;65992;AC 01283483;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005107438-001;02/02/2019;PARA DE MINAS;65992;AC 01283484;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005107873-001;02/02/2019;PARA DE MINAS;66371;AM00331517;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005108445-001;02/02/2019;PARA DE MINAS;66102;AC 01283485;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005109230-001;02/02/2019;MARTINHO CAMPOS;65992;AM00224254;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005109989-001;02/02/2019;CORREGO FUNDO;50100;AM00311169;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005109989-001;02/02/2019;CORREGO FUNDO;65992;AM00311170;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005110379-001;02/02/2019;PARA DE MINAS;65992;AC 01283486;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005112807-001;02/02/2019;LAGOA DA PRATA;73662;AM00364231;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005113121-001;02/02/2019;PARA DE MINAS;50292;AC01283422;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005113121-001;02/02/2019;PARA DE MINAS;65992;AC01283421;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005114730-001;02/02/2019;PARA DE MINAS;50371;AC01283425;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005114730-001;02/02/2019;PARA DE MINAS;65992;AC01283426;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005116649-001;02/02/2019;PARA DE MINAS;50100;AC01283427;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005116649-001;02/02/2019;PARA DE MINAS;65992;AC01282428;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005118215-001;02/02/2019;PARA DE MINAS;65565;AC01283430;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005122871-001;02/02/2019;PARA DE MINAS;50450;AC01283429;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005124946-001;02/02/2019;NOVA SERRANA;50450;AC01280729;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005124946-001;02/02/2019;NOVA SERRANA;65992;AC01280730;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005124946-001;02/02/2019;NOVA SERRANA;73662;AC01280728;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005129767-001;02/02/2019;ABAETE;50100;AM00363034;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005129767-001;02/02/2019;ABAETE;65561;AM00363036;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005129767-001;02/02/2019;ABAETE;65992;AM00363035;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005139747-001;02/02/2019;POMPEU;501000;AM00227901;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005139747-001;02/02/2019;POMPEU;65992;AM00227902;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005141263-001;02/02/2019;NOVA SERRANA;50100;AJ200660;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005141263-001;02/02/2019;NOVA SERRANA;65992;AJ200780;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005141263-001;02/02/2019;NOVA SERRANA;70301;AJ061120;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005143366-001;02/02/2019;ITAPECERICA;52070;AM00310098;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005143366-001;02/02/2019;ITAPECERICA;52151;AM00310095;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005143366-001;02/02/2019;ITAPECERICA;52152;AM00310096;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005143366-001;02/02/2019;ITAPECERICA;52741;AM00310094;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005143366-001;02/02/2019;ITAPECERICA;60502;AM00310097;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005143366-001;02/02/2019;ITAPECERICA;73400;AM00310099;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005151832-001;02/02/2019;BOM DESPACHO;50100;AM00228559;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005151832-001;02/02/2019;BOM DESPACHO;51691;AM00228560;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005151832-001;02/02/2019;BOM DESPACHO;65992;AM00228569;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005154589-001;02/02/2019;CLAUDIO;50100;AM00266586;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005154589-001;02/02/2019;CLAUDIO;57380;AM00266589;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005154589-001;02/02/2019;CLAUDIO;65992;AM00266587;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005156484-001;02/02/2019;DIVINOPOLIS;50292;AM00045987;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005156484-001;02/02/2019;DIVINOPOLIS;51691;AM00045983;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005156484-001;02/02/2019;DIVINOPOLIS;52151;AM00045981;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005156484-001;02/02/2019;DIVINOPOLIS;58350;AM00045982;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005156484-001;02/02/2019;DIVINOPOLIS;75790;AM00045984;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005158323-001;02/02/2019;MORADA NOVA DE MINAS;50100;AM00229810;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005158323-001;02/02/2019;MORADA NOVA DE MINAS;51691;AM00229809;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005158743-001;02/02/2019;CARMO DO CAJURU;51691;AC01282827;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005158756-001;02/02/2019;LAGOA DA PRATA;51691;AM00364235;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005170209-001;02/02/2019;SAO GONCALO DO PARA;60020;AM00203066;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005170209-001;02/02/2019;SAO GONCALO DO PARA;65992;AM00203065;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005170209-001;02/02/2019;SAO GONCALO DO PARA;66371;AM00203067;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005170209-001;02/02/2019;SAO GONCALO DO PARA;67690;AM00203064;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005175963-001;02/02/2019;LAGOA DA PRATA;52742;AM00364238;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005175963-001;02/02/2019;LAGOA DA PRATA;60502;AM00364239;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005185341-001;02/02/2019;CARMO DO CAJURU;51691;AC01282828;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005186390-001;02/02/2019;SANTO ANTONIO DO MONTE;65992;AM00364659;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005189900-001;02/02/2019;PARA DE MINAS;51691;AM00039778;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005192252-001;03/02/2019;JAPARAIBA;52151;00364317;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005192252-001;03/02/2019;JAPARAIBA;52152;00364318;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005192252-001;03/02/2019;JAPARAIBA;52741;00364315;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005192252-001;03/02/2019;JAPARAIBA;52742;00364316;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005192252-001;03/02/2019;JAPARAIBA;58350;00364314;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005193649-001;03/02/2019;LUZ;50100;AM00363304;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005193649-001;03/02/2019;LUZ;65992;AM00363305;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005200880-001;03/02/2019;MARTINHO CAMPOS;50100;AM00229272;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005200880-001;03/02/2019;MARTINHO CAMPOS;51851;AM00229274;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005200880-001;03/02/2019;MARTINHO CAMPOS;52070;AM00229275;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005200880-001;03/02/2019;MARTINHO CAMPOS;73400;AM00229273;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005205448-001;03/02/2019;BAMBUI;50100;AM00311222;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005206050-001;03/02/2019;LAGOA DA PRATA;50450;AM00364240;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005212543-001;03/02/2019;DIVINOPOLIS;50100;AM 00051084;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005212543-001;03/02/2019;DIVINOPOLIS;52741;AM 00051085;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005214740-001;03/02/2019;FORMIGA;50100;B 15.051.518-9;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005214740-001;03/02/2019;FORMIGA;50100;B 15.051.519-7;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005214740-001;03/02/2019;FORMIGA;65992;B 15.051.517-7;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-005218265-001;03/02/2019;PARA DE MINAS;66372;AM00331518;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005218265-001;03/02/2019;PARA DE MINAS;67261;AM00331519;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005218265-001;03/02/2019;PARA DE MINAS;67690;AM00331520;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005229553-001;03/02/2019;DIVINOPOLIS;50100;AM00045082;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005229553-001;03/02/2019;DIVINOPOLIS;65992;AM00045083;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005230586-001;03/02/2019;NOVA SERRANA;50100;AJ200999;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005230586-001;03/02/2019;NOVA SERRANA;65992;AJ201000;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005231370-001;03/02/2019;NOVA SERRANA;66102;AJ200918;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005233930-001;03/02/2019;DIVINOPOLIS;50100;AC01283454;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005233930-001;03/02/2019;DIVINOPOLIS;65992;AC01283453;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005233930-001;03/02/2019;DIVINOPOLIS;73400;AC01283455;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005246247-001;03/02/2019;ITAPECERICA;52741;AM00310104;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005246247-001;03/02/2019;ITAPECERICA;57380;AM00310107;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005246247-001;03/02/2019;ITAPECERICA;57461;AM00310106;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005246247-001;03/02/2019;ITAPECERICA;58350;AM00310103;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005246247-001;03/02/2019;ITAPECERICA;60501;AM00310105;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005249645-001;03/02/2019;ITAUNA;50100;3380809;MUNICIPAL;1
2019-005249645-001;03/02/2019;ITAUNA;65561;3380810;MUNICIPAL;1
2019-005249645-001;03/02/2019;ITAUNA;65992;3380811;MUNICIPAL;1
2019-005249645-001;03/02/2019;ITAUNA;73400;3380813;MUNICIPAL;1
2019-005249751-001;03/02/2019;ITAUNA;50100;3380816;MUNICIPAL;1
2019-005249751-001;03/02/2019;ITAUNA;65563;3380817;MUNICIPAL;1
2019-005249751-001;03/02/2019;ITAUNA;65992;3380815;MUNICIPAL;1
2019-005249751-001;03/02/2019;ITAUNA;73400;3380814;MUNICIPAL;1
2019-005251397-001;03/02/2019;PARA DE MINAS;50100;AM00038155;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005251397-001;03/02/2019;PARA DE MINAS;65992;AM00038156;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005251475-001;03/02/2019;PARA DE MINAS;50100;AM00203879;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005251475-001;03/02/2019;PARA DE MINAS;65992;AM00203878;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005257009-001;02/02/2019;SANTO ANTONIO DO MONTE;50100;AM00364661;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005257009-001;02/02/2019;SANTO ANTONIO DO MONTE;50610;AM00364662;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005257720-001;03/02/2019;PERDIGAO;50100;AA04709812;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005257720-001;03/02/2019;PERDIGAO;60502;AA04709815;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005257720-001;03/02/2019;PERDIGAO;65992;AA04709813;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005257720-001;03/02/2019;PERDIGAO;73400;AA04709814;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005263441-001;02/02/2019;SANTO ANTONIO DO MONTE;65992;AM00364664;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005264342-001;03/02/2019;SAO JOSE DA VARGINHA;50100;AM 00038849;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005264342-001;03/02/2019;SAO JOSE DA VARGINHA;51180;AM 00038852;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005264342-001;03/02/2019;SAO JOSE DA VARGINHA;73400;AM 00038851;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005266510-001;02/02/2019;SANTO ANTONIO DO MONTE;65992;AM00364665;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005270259-001;03/02/2019;JAPARAIBA;50100;00364323;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005270259-001;03/02/2019;JAPARAIBA;65992;00364324;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005270259-001;03/02/2019;JAPARAIBA;69120;00364325;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005271660-001;03/02/2019;JAPARAIBA;50450;AM00364322;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005272730-001;03/02/2019;ITAUNA;65992;AG3379984;MUNICIPAL;1
2019-005272730-001;03/02/2019;ITAUNA;67261;AG3379985;MUNICIPAL;1
2019-005273014-001;03/02/2019;BOM DESPACHO;51691;AC01280776;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-005276572-001;03/02/2019;ITAUNA;50100;3380521;MUNICIPAL;1
2019-005276572-001;03/02/2019;ITAUNA;65563;3380523;MUNICIPAL;1
2019-005276572-001;03/02/2019;ITAUNA;65992;3380522;MUNICIPAL;1
2019-005277852-001;03/02/2019;CORREGO FUNDO;50371;AM00311174;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-005277852-001;03/02/2019;CORREGO FUNDO;65992;AM00311173;DETRAN - DEPARTAMENTO DE TRANSITO;1
