Número REDS;Órgão Unidade Registro;Unidade Área Militar;Unid Registro Nível 6;Código Subclasse Nat Principal;Tentado/Consumado Nat Principal;Logradouro Ocorrência - Tipo;Logradouro Ocorrência;Logradouro Ocorrência Não Cadastrado;Logradouro Cruzamento;Logradouro Cruzamento Não Cadastrado;Número Logradouro;Bairro;Bairro Não Cadastrado;Complemento Endereço;Ponto de Referência;Município;Latitude;Longitude;Data Fato;Horário Fato;Descrição Longa Tipo Material;Descrição Longa Unidade Medida;Situação Material;Qtde Materiais;Qtde/Volume Material
2019-007421855-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;GETULIO VARGAS;;GOIAS;;;CENTRO;;;;DIVINOPOLIS;-20,14665580;-44,88668790;16/02/2019;13:00:00;BOLSA / MOCHILA;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007421855-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;GETULIO VARGAS;;GOIAS;;;CENTRO;;;;DIVINOPOLIS;-20,14665580;-44,88668790;16/02/2019;13:00:00;CARTAO NACIONAL DE SAUDE;PREENCHIMENTO OPCIONAL;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007421855-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;GETULIO VARGAS;;GOIAS;;;CENTRO;;;;DIVINOPOLIS;-20,14665580;-44,88668790;16/02/2019;13:00:00;MOEDA NACIONAL (REAL);PREENCHIMENTO OPCIONAL;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007421855-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;GETULIO VARGAS;;GOIAS;;;CENTRO;;;;DIVINOPOLIS;-20,14665580;-44,88668790;16/02/2019;13:00:00;TELEFONE CELULAR;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007424400-001;POLICIA MILITAR;2 PEL/141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;C01155;CONSUMADO;FAZENDA;PARIZINHO;FAZENDA DO JOSÉ MARTINS;PREENCHIMENTO OPCIONAL;;0.00000;INVÁLIDO;ZONA RURAL;;;QUARTEL GERAL;-19,27305600;-45,55727800;15/02/2019;07:00:00;OUTROS - EQUIPAMENTOS PARA CONSTRUCAO;PREENCHIMENTO OPCIONAL;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007426557-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01163;CONSUMADO;RUA;EXPEDICIONAROS;;PREENCHIMENTO OPCIONAL;;192;SANTA RITA;;;;PITANGUI;-19,68829490;-44,88990200;16/02/2019;15:05:52;CARTEIRA / PORTA-NIQUEIS;UNIDADE;SEM PROVIDENCIA: ALVO/MEIO DA ACAO CRIMINAL/CIVEL;1;1,00
2019-007426557-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01163;CONSUMADO;RUA;EXPEDICIONAROS;;PREENCHIMENTO OPCIONAL;;192;SANTA RITA;;;;PITANGUI;-19,68829490;-44,88990200;16/02/2019;15:05:52;GELADEIRA;UNIDADE;SEM PROVIDENCIA: ALVO/MEIO DA ACAO CRIMINAL/CIVEL;1;1,00
2019-007426557-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01163;CONSUMADO;RUA;EXPEDICIONAROS;;PREENCHIMENTO OPCIONAL;;192;SANTA RITA;;;;PITANGUI;-19,68829490;-44,88990200;16/02/2019;15:05:52;OUTROS - EQUIP ELETROS-DOMESTICOS (DISCRIMINAR NO HISTORICO);UNIDADE;SEM PROVIDENCIA: ALVO/MEIO DA ACAO CRIMINAL/CIVEL;2;2,00
2019-007426557-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01163;CONSUMADO;RUA;EXPEDICIONAROS;;PREENCHIMENTO OPCIONAL;;192;SANTA RITA;;;;PITANGUI;-19,68829490;-44,88990200;16/02/2019;15:05:52;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);UNIDADE;SEM PROVIDENCIA: ALVO/MEIO DA ACAO CRIMINAL/CIVEL;3;15.002,00
2019-007426557-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01163;CONSUMADO;RUA;EXPEDICIONAROS;;PREENCHIMENTO OPCIONAL;;192;SANTA RITA;;;;PITANGUI;-19,68829490;-44,88990200;16/02/2019;15:05:52;OUTROS OBJETOS PESSOAIS (DISCRIMINAR NO HISTORICO);UNIDADE;SEM PROVIDENCIA: ALVO/MEIO DA ACAO CRIMINAL/CIVEL;1;2,00
2019-007426557-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01163;CONSUMADO;RUA;EXPEDICIONAROS;;PREENCHIMENTO OPCIONAL;;192;SANTA RITA;;;;PITANGUI;-19,68829490;-44,88990200;16/02/2019;15:05:52;OUTROS - VESTUARIO EM GERAL;PREENCHIMENTO OPCIONAL;SEM PROVIDENCIA: ALVO/MEIO DA ACAO CRIMINAL/CIVEL;1;0,00
2019-007431259-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04028;CONSUMADO;RUA;SAO FRANCISCO;;PREENCHIMENTO OPCIONAL;;0;TAVARES;;;;PARA DE MINAS;-19,83919200;-44,51780420;16/02/2019;15:00:00;OUTROS - MACONHA;PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007432990-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;RUA;MARINHA DE SOUZA CARMO;;PREENCHIMENTO OPCIONAL;;229;JOAO PAULO SEGUNDO;;301;;ITAUNA;-20,06956480;-44,61343040;16/02/2019;15:42:01;OUTROS - EQUIPAMENTOS PARA CONSTRUCAO;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;3,00
2019-007432990-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;RUA;MARINHA DE SOUZA CARMO;;PREENCHIMENTO OPCIONAL;;229;JOAO PAULO SEGUNDO;;301;;ITAUNA;-20,06956480;-44,61343040;16/02/2019;15:42:01;OUTROS - MATERIAIS DE CONSTRUCAO / ELETRICOS / TELEFONIA;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;2,00
2019-007437228-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;I04028;CONSUMADO;RUA;DONA MARIA MARTINS DE ABREU;;PREENCHIMENTO OPCIONAL;;604;MARILIA;;;;LAGOA DA PRATA;-20,02275600;-45,51913410;16/02/2019;16:26:58;BUCHA DE MACONHA;UNIDADE;APREENDIDO;1;3,00
2019-007440171-001;POLICIA MILITAR;141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;C01155;CONSUMADO;RUA;CORONEL ANTONIO NORBERTO SANTOS;;PREENCHIMENTO OPCIONAL;;21;INVÁLIDO;;;;ABAETE;-19,16621460;-45,44856300;16/02/2019;16:48:45;REBANHO SUINO;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007449289-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;I04028;CONSUMADO;RUA;ANTONIO FLORENTINO;;PREENCHIMENTO OPCIONAL;;2885;VILA SANTO ANDRE;;;;DIVINOPOLIS;-20,13677960;-44,88261370;16/02/2019;17:55:20;CRACK EM PEDRAS;UNIDADE;APREENDIDO;1;3,00
2019-007450409-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03012;CONSUMADO;POVOADO;SACRAMENTO;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;260;;PITANGUI;-19,51472220;-44,99416670;16/02/2019;17:50:10;"CARTUCHOS VAZIOS, SEMI-CARREGADOS OU CARREGADOS E CHUMBO GRANULADO, CONHECIDOS COMO """"CARTUCHOS DE CACA"""", DESTINADOS A ARMAS DE FOGO DE ALMA LISA DE CALIBRE PERMITIDO";PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007450409-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03012;CONSUMADO;POVOADO;SACRAMENTO;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;260;;PITANGUI;-19,51472220;-44,99416670;16/02/2019;17:50:10;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007452596-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PERNAMBUCO;;PREENCHIMENTO OPCIONAL;;1590;SANTA ALEXANDRINA;;;;LAGOA DA PRATA;-20,03322760;-45,54096670;16/02/2019;18:16:39;BUCHA DE MACONHA;UNIDADE;APREENDIDO;1;2,00
2019-007453863-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PROFESSORA PEQUENINA;;PREENCHIMENTO OPCIONAL;;835;NOSSA SENHORA DA PIEDADE;;;;POMPEU;-19,22866630;-45,00783260;16/02/2019;18:15:00;BUCHA DE MACONHA;UNIDADE;APREENDIDO;1;3,00
2019-007453863-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PROFESSORA PEQUENINA;;PREENCHIMENTO OPCIONAL;;835;NOSSA SENHORA DA PIEDADE;;;;POMPEU;-19,22866630;-45,00783260;16/02/2019;18:15:00;"CARTUCHOS VAZIOS, SEMI-CARREGADOS OU CARREGADOS E CHUMBO GRANULADO, CONHECIDOS COMO """"CARTUCHOS DE CACA"""", DESTINADOS A ARMAS DE FOGO DE ALMA LISA DE CALIBRE PERMITIDO";UNIDADE;APREENDIDO;2;11,00
2019-007453863-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PROFESSORA PEQUENINA;;PREENCHIMENTO OPCIONAL;;835;NOSSA SENHORA DA PIEDADE;;;;POMPEU;-19,22866630;-45,00783260;16/02/2019;18:15:00;CRACK EM PEDRAS;UNIDADE;APREENDIDO;1;2,00
2019-007453863-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PROFESSORA PEQUENINA;;PREENCHIMENTO OPCIONAL;;835;NOSSA SENHORA DA PIEDADE;;;;POMPEU;-19,22866630;-45,00783260;16/02/2019;18:15:00;MOEDA NACIONAL (REAL);PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007453863-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PROFESSORA PEQUENINA;;PREENCHIMENTO OPCIONAL;;835;NOSSA SENHORA DA PIEDADE;;;;POMPEU;-19,22866630;-45,00783260;16/02/2019;18:15:00;OUTROS  - EXPLOSIVOS / MUNICOES / TIRO ESPORTIVO;UNIDADE;APREENDIDO;3;3,00
2019-007453863-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;PROFESSORA PEQUENINA;;PREENCHIMENTO OPCIONAL;;835;NOSSA SENHORA DA PIEDADE;;;;POMPEU;-19,22866630;-45,00783260;16/02/2019;18:15:00;TELEFONE CELULAR;UNIDADE;APREENDIDO;1;1,00
2019-007454476-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;I04028;CONSUMADO;AVENIDA;DONA ALEXANDRINA;;BELA VISTA;;;SANTA EUGENIA;;;;LAGOA DA PRATA;-20,03212750;-45,53183200;16/02/2019;17:59:56;MACONHA PRENSADA (BARRA / TABLETE);PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007459390-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;CEDRO;DOUTOR LAERCIO RODRIGUES;PREENCHIMENTO OPCIONAL;;203.000;BABILÔNIA;BABIL¿NIA;;;BOM DESPACHO;-19,72823340;-45,27535930;16/02/2019;19:06:33;BUCHA DE MACONHA;PREENCHIMENTO OPCIONAL;APREENDIDO;2;0,00
2019-007459390-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;CEDRO;DOUTOR LAERCIO RODRIGUES;PREENCHIMENTO OPCIONAL;;203.000;BABILÔNIA;BABIL¿NIA;;;BOM DESPACHO;-19,72823340;-45,27535930;16/02/2019;19:06:33;MOEDA NACIONAL (REAL);PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007459390-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;CEDRO;DOUTOR LAERCIO RODRIGUES;PREENCHIMENTO OPCIONAL;;203.000;BABILÔNIA;BABIL¿NIA;;;BOM DESPACHO;-19,72823340;-45,27535930;16/02/2019;19:06:33;TELEFONE CELULAR;PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007470804-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;RUA;ASTOLFO DORNAS;;PREENCHIMENTO OPCIONAL;;191;UNIVERSITARIO;;;;ITAUNA;-20,06484700;-44,58183060;16/02/2019;20:40:59;MOEDA NACIONAL (REAL);PREENCHIMENTO OPCIONAL;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007470804-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;RUA;ASTOLFO DORNAS;;PREENCHIMENTO OPCIONAL;;191;UNIVERSITARIO;;;;ITAUNA;-20,06484700;-44,58183060;16/02/2019;20:40:59;TELEFONE CELULAR;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007475744-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;E99000;CONSUMADO;RUA;INACIO GOMES;;GERALDO LARA;;;PADRE LIBERIO;;;MERCADO DISTRITAL (GALLERIA);DIVINOPOLIS;-20,11747830;-44,87946490;16/02/2019;21:38:26;SIMULACRO DE ARMA DE FOGO (USO RESTRITO);UNIDADE;APREENDIDO;1;1,00
2019-007477141-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01157;CONSUMADO;RUA;ORIBES BATISTA LEITE;;PREENCHIMENTO OPCIONAL;;1000;RESIDENCIAL DONA MARIA ELISA;;;;DIVINOPOLIS;-20,16956320;-44,87665770;14/02/2019;21:00:00;TELEFONE CELULAR;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007480054-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;I04033;CONSUMADO;PRACA;DOM JOSE MEDEIROS LEITE;;PREENCHIMENTO OPCIONAL;;47;INVÁLIDO;;;;ITAPECERICA;-20,47207230;-45,12483650;16/02/2019;21:30:00;MOEDA NACIONAL (REAL);UNIDADE;APREENDIDO;3;11,00
2019-007480054-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;I04033;CONSUMADO;PRACA;DOM JOSE MEDEIROS LEITE;;PREENCHIMENTO OPCIONAL;;47;INVÁLIDO;;;;ITAPECERICA;-20,47207230;-45,12483650;16/02/2019;21:30:00;PAPELOTES DE COCAINA;UNIDADE;APREENDIDO;1;14,00
2019-007480054-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;I04033;CONSUMADO;PRACA;DOM JOSE MEDEIROS LEITE;;PREENCHIMENTO OPCIONAL;;47;INVÁLIDO;;;;ITAPECERICA;-20,47207230;-45,12483650;16/02/2019;21:30:00;TELEFONE CELULAR;PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007480054-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;I04033;CONSUMADO;PRACA;DOM JOSE MEDEIROS LEITE;;PREENCHIMENTO OPCIONAL;;47;INVÁLIDO;;;;ITAPECERICA;-20,47207230;-45,12483650;16/02/2019;21:30:00;TELEFONE CELULAR;UNIDADE;APREENDIDO;1;1,00
2019-007481074-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;B01147;CONSUMADO;FAZENDA;INVÁLIDO;BOM PASTOR;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;IGARATINGA;-19,97475000;-44,75166667;16/02/2019;19:20:00;CARTUCHO INTACTO (MUNICAO) DE ARMA DE FOGO DE USO PERMITIDO;UNIDADE;APREENDIDO;1;1,00
2019-007482840-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;C01155;CONSUMADO;RUA;MARIA VICENTINA DOS SANTOS;;PREENCHIMENTO OPCIONAL;;471;CENTRO;;;;BOM DESPACHO;-19,74240120;-45,25082130;16/02/2019;21:45:18;OUTROS - EQUIP / SOFTWARE PARA INFORMATICA;UNIDADE;RECUPERADO;1;1,00
2019-007503217-001;POLICIA MILITAR;2 GP/3 PEL/142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;B01147;CONSUMADO;RUA;INVÁLIDO;ANTONIO DOMINGOS MAIA;PREENCHIMENTO OPCIONAL;;150;INVÁLIDO;;;;SAO GONCALO DO PARA;;;17/02/2019;00:30:00;OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE;UNIDADE;APREENDIDO;1;1,00
2019-007513920-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;G01331;CONSUMADO;RUA;BOM JESUS;;PREENCHIMENTO OPCIONAL;;10;BOM JESUS;;;;ITAPECERICA;-20,47336360;-45,11167230;17/02/2019;03:00:00;LOLO;UNIDADE;APREENDIDO;1;1,00
2019-007516623-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;C01157;CONSUMADO;PRACA;FRANCISCO TORQUATO DE ALMEIDA;;PREENCHIMENTO OPCIONAL;;0;CENTRO;;;;PARA DE MINAS;-19,86291800;-44,60545330;17/02/2019;05:27:31;MOEDA NACIONAL (REAL);PREENCHIMENTO OPCIONAL;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007516623-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;C01157;CONSUMADO;PRACA;FRANCISCO TORQUATO DE ALMEIDA;;PREENCHIMENTO OPCIONAL;;0;CENTRO;;;;PARA DE MINAS;-19,86291800;-44,60545330;17/02/2019;05:27:31;TELEFONE CELULAR;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007522620-001;POLICIA MILITAR;60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;MARANHAO;;PREENCHIMENTO OPCIONAL;;2355;INDUSTRIAL;;;;NOVA SERRANA;-19,86599330;-44,97322870;17/02/2019;07:16:20;FOGAO / BOTIJAO DE GAS;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;3,00
2019-007522620-001;POLICIA MILITAR;60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;MARANHAO;;PREENCHIMENTO OPCIONAL;;2355;INDUSTRIAL;;;;NOVA SERRANA;-19,86599330;-44,97322870;17/02/2019;07:16:20;MOEDA NACIONAL (REAL);UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;200,00
2019-007522620-001;POLICIA MILITAR;60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;MARANHAO;;PREENCHIMENTO OPCIONAL;;2355;INDUSTRIAL;;;;NOVA SERRANA;-19,86599330;-44,97322870;17/02/2019;07:16:20;OUTROS - BEBIDA;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);2;18,00
2019-007522620-001;POLICIA MILITAR;60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01155;CONSUMADO;AVENIDA;MARANHAO;;PREENCHIMENTO OPCIONAL;;2355;INDUSTRIAL;;;;NOVA SERRANA;-19,86599330;-44,97322870;17/02/2019;07:16:20;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);3;28,00
2019-007522962-001;POLICIA MILITAR;3 PEL/107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;D01213;CONSUMADO;RUA;CLAUDOMIRO DA COSTA PINTO;;PREENCHIMENTO OPCIONAL;;713;CENTRO;;;;LUZ;-19,79423470;-45,68293210;17/02/2019;07:30:00;TELEFONE CELULAR;UNIDADE;APREENDIDO;1;1,00
2019-007523547-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;23 BPM/7 RPM;C01155;CONSUMADO;RODOVIA;BR 494;;PREENCHIMENTO OPCIONAL;;1965;NOVA FORTALEZA II;;arena hangar;;DIVINOPOLIS;-20,11823940;-44,90932800;17/02/2019;08:23:07;TELEFONE CELULAR;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007524097-001;POLICIA MILITAR;2 PEL/290 CIA PM/63 BPM/7 RPM;63 BPM/7 RPM;U34200;CONSUMADO;RUA;COLOMBIA;;PREENCHIMENTO OPCIONAL;;49;VILA NIRMATELLE;;;;FORMIGA;-20,45241680;-45,44589940;17/02/2019;08:30:45;TELEFONE CELULAR;UNIDADE;EXTRAVIADO;1;1,00
2019-007525455-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;B01129;CONSUMADO;RUA;PADRE JOAO;;PREENCHIMENTO OPCIONAL;;14;NOSSA SENHORA DE FATIMA;;;;BOM DESPACHO;-19,72707010;-45,26501540;17/02/2019;08:16:53;OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE;UNIDADE;APREENDIDO;1;1,00
2019-007530956-001;POLICIA MILITAR;INVÁLIDO;23 BPM/7 RPM;C01155;CONSUMADO;PRACA;PRACA DO MERCADO;;PREENCHIMENTO OPCIONAL;;0;CENTRO;;;;DIVINOPOLIS;-20,13893040;-44,88721520;17/02/2019;10:06:42;OUTROS - ACESSORIO / PECA / ESTRUTURA DE VEICULO;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007533317-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;C01155;CONSUMADO;RODOVIA;BR 494;;PREENCHIMENTO OPCIONAL;;35;SAO JUDAS TADEU;;;;DIVINOPOLIS;-20,16068410;-44,91605990;17/02/2019;10:38:58;TELEFONE CELULAR;PREENCHIMENTO OPCIONAL;FURTADO / ROUBADO (NAO RECUPERADO);1;0,00
2019-007535883-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;C01155;CONSUMADO;RUA;INVÁLIDO;LEVI JOSE SILVA;PREENCHIMENTO OPCIONAL;;211;INVÁLIDO;RECANTO DA LAGOA;;;PARA DE MINAS;;;17/02/2019;08:48:04;FOGAO / BOTIJAO DE GAS;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007535883-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;C01155;CONSUMADO;RUA;INVÁLIDO;LEVI JOSE SILVA;PREENCHIMENTO OPCIONAL;;211;INVÁLIDO;RECANTO DA LAGOA;;;PARA DE MINAS;;;17/02/2019;08:48:04;OUTROS - EQUIP ELETROS-DOMESTICOS (DISCRIMINAR NO HISTORICO);UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007535883-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;C01155;CONSUMADO;RUA;INVÁLIDO;LEVI JOSE SILVA;PREENCHIMENTO OPCIONAL;;211;INVÁLIDO;RECANTO DA LAGOA;;;PARA DE MINAS;;;17/02/2019;08:48:04;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
2019-007540964-001;POLICIA MILITAR;2 PEL/141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;A05000;CONSUMADO;RUA;ANTERO PINHEIRO DE OLIVEIRA;;PREENCHIMENTO OPCIONAL;;436.000;ANA FERREIRA DA COSTA;ANA FERREIRA DA COSTA;;;QUARTEL GERAL;-19,28128590;-45,55725280;17/02/2019;11:30:00;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);PREENCHIMENTO OPCIONAL;APREENDIDO;3;0,00
2019-007544345-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C99000;CONSUMADO;RUA;ARMANDO GONTIJO DA FONSECA;;PREENCHIMENTO OPCIONAL;;251;GRAJAU;;NR 261;;DIVINOPOLIS;-20,13716820;-44,84260230;17/02/2019;13:14:36;OUTROS OBJETOS (DISCRIMINAR NO HISTORICO);PREENCHIMENTO OPCIONAL;RECOLHIDO;1;0,00
2019-007544802-001;POLICIA MILITAR;3 PEL/107 CIA PM/7 BPM/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;I04028;CONSUMADO;AVENIDA;BOM DESPACHO;;PREENCHIMENTO OPCIONAL;;945;NOSSA SENHORA APARECIDA;;;;LUZ;-19,78492230;-45,67929170;17/02/2019;11:10:00;BUCHA DE MACONHA;PREENCHIMENTO OPCIONAL;APREENDIDO;1;0,00
2019-007549805-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;C01155;CONSUMADO;RUA;INVÁLIDO;PARA DE MINAS;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;NEM DO CONCESSO;;PRÓXIMO A LOJA DE ROUPA;PEQUI;;;17/02/2019;00:00:00;OUTROS - ACESSORIO / PECA / ESTRUTURA DE VEICULO;UNIDADE;FURTADO / ROUBADO (NAO RECUPERADO);1;1,00
