UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;ANO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;2019
MG;IAPU;4142;1959;0;187;17;327;124;0;2;21;1328;74;31;0;37;24;0;1;0;1;1;8;2019
MG;IBERTIOGA;1828;1012;0;79;5;129;65;0;3;26;439;9;11;0;39;4;0;1;0;0;0;6;2019
MG;IBIA;12166;6664;0;497;148;1312;273;0;347;58;1626;350;123;0;439;243;1;2;0;5;19;59;2019
MG;IBIAI;1988;627;0;63;4;235;19;0;1;12;924;26;15;0;53;3;0;0;0;0;3;3;2019
MG;IBIRACATU;1425;448;0;20;1;82;20;0;0;4;796;19;21;0;13;0;0;1;0;0;0;0;2019
MG;IBIRACI;6101;3543;0;437;69;813;227;0;25;41;675;28;55;0;100;25;3;1;0;2;3;54;2019
MG;IBIRITE;66324;41312;0;1559;547;4110;1774;0;176;310;14389;625;380;0;652;312;0;3;0;25;15;135;2019
MG;IBITIURA DE MINAS;1953;944;0;122;2;350;49;0;5;5;422;20;7;0;12;6;0;0;0;0;0;9;2019
MG;IBITURUNA;844;507;0;37;0;96;39;0;0;6;144;1;5;0;6;1;0;0;0;0;1;1;2019
MG;ICARAI DE MINAS;1915;514;0;39;0;139;20;0;2;5;1101;37;29;0;24;0;0;0;0;0;1;4;2019
MG;IGARAPE;21487;12792;0;1054;365;1796;572;0;236;84;3281;212;198;0;398;381;1;2;0;8;9;98;2019
MG;IGARATINGA;5998;2440;0;560;90;524;80;0;33;13;1757;260;25;0;120;68;0;1;1;10;0;16;2019
MG;IGUATAMA;3769;2347;0;144;44;400;87;0;1;22;529;50;20;0;62;53;0;0;0;0;1;9;2019
MG;IJACI;3216;1592;0;227;191;243;75;1;0;9;523;30;28;0;96;193;0;0;0;0;2;6;2019
MG;ILICINEA;7004;3786;0;287;7;652;80;0;5;23;1933;66;52;0;95;6;1;0;0;0;1;10;2019
MG;IMBE DE MINAS;2401;797;0;60;0;196;29;0;8;9;1229;36;22;0;15;0;0;0;0;0;0;0;2019
MG;INCONFIDENTES;3829;2121;0;93;4;428;92;0;15;26;901;37;40;0;53;2;0;1;0;0;0;16;2019
MG;INDAIABIRA;1832;490;0;101;5;150;13;0;0;18;937;52;35;0;22;6;0;0;0;0;0;3;2019
MG;INDIANOPOLIS;2764;1351;0;120;33;296;47;0;7;46;618;71;22;0;89;51;0;0;0;1;1;11;2019
MG;INGAI;838;452;0;18;1;111;26;0;0;18;182;3;15;0;12;0;0;0;0;0;0;0;2019
MG;INHAPIM;12378;5043;0;492;56;1158;274;0;40;38;4793;157;90;0;140;66;1;3;0;0;2;25;2019
MG;INHAUMA;2232;1198;0;126;11;243;61;0;34;5;446;27;25;0;46;8;0;0;0;0;0;2;2019
MG;INIMUTABA;2299;964;0;51;5;157;33;0;21;7;935;80;15;0;19;6;2;0;0;0;3;1;2019
MG;IPABA;4056;2561;0;101;1;225;99;0;41;19;847;26;33;0;94;2;0;0;0;0;0;7;2019
MG;IPANEMA;10868;4557;0;291;29;766;137;0;224;36;4121;401;57;0;169;40;2;1;0;0;5;32;2019
MG;IPATINGA;154158;89270;0;3332;723;9713;4305;2;1028;716;37060;2310;756;0;2955;959;6;13;0;54;40;916;2019
MG;IPIACU;2008;754;0;88;3;183;37;0;6;2;619;195;14;0;91;11;1;0;0;1;1;2;2019
MG;IPUIUNA;6434;3736;0;466;30;812;165;0;5;50;906;61;44;0;92;31;1;1;0;0;3;31;2019
MG;IRAI DE MINAS;4234;2091;0;264;81;552;73;0;6;25;725;109;41;0;123;113;0;0;0;1;3;27;2019
MG;ITABIRA;61996;36659;0;1834;129;5269;1694;0;264;362;12732;1123;548;1;692;121;9;9;0;4;66;480;2019
MG;ITABIRINHA;5273;1690;0;184;4;318;37;0;1;9;2544;330;41;0;95;4;0;0;0;0;3;13;2019
MG;ITABIRITO;32312;18437;0;1074;344;2557;844;1;180;272;6017;1011;396;0;530;393;1;3;0;3;16;233;2019
MG;ITACAMBIRA;336;91;0;18;0;50;6;0;0;2;155;1;10;0;3;0;0;0;0;0;0;0;2019
MG;ITACARAMBI;5569;1460;0;156;0;455;78;0;10;14;2854;377;67;0;77;0;0;9;0;0;5;7;2019
MG;ITAGUARA;9763;4311;0;507;350;951;161;0;14;27;2633;151;104;0;150;349;2;2;0;5;1;45;2019
MG;ITAIPE;3273;1080;0;91;11;308;67;0;8;20;1514;100;31;0;15;20;1;0;0;0;5;2;2019
MG;ITAJUBA;49207;28899;0;933;124;3600;1942;0;469;119;10678;936;131;0;668;96;5;21;0;5;12;569;2019
MG;ITAMARANDIBA;17580;6727;0;813;231;1832;412;0;91;82;6433;259;195;0;151;275;6;1;0;1;36;35;2019
MG;ITAMARATI DE MINAS;1662;846;0;105;12;112;35;0;20;14;442;20;12;0;22;17;0;0;0;0;0;5;2019
MG;ITAMBACURI;6952;2796;0;222;14;706;142;0;133;40;2557;108;62;0;114;30;1;2;0;0;5;20;2019
MG;ITAMBE DO MATO DENTRO;710;302;0;28;0;49;11;0;0;7;298;6;8;0;0;0;0;0;0;0;0;1;2019
MG;ITAMOGI;6585;3810;0;350;39;715;211;0;10;27;1065;176;49;0;84;31;0;1;0;2;3;12;2019
MG;ITAMONTE;8682;4603;0;340;76;791;270;0;18;28;1978;240;40;0;132;87;0;2;0;0;3;74;2019
MG;ITANHANDU;9148;4991;0;512;127;718;303;0;61;42;1615;140;35;0;321;206;4;0;0;1;6;66;2019
MG;ITANHOMI;5383;1896;0;138;9;374;68;0;2;20;2497;245;31;0;67;10;11;1;0;1;1;12;2019
MG;ITAOBIM;6577;2740;0;238;87;682;165;0;18;42;2077;202;48;0;150;94;4;0;0;0;10;20;2019
MG;ITAPAGIPE;7894;3752;0;307;36;895;139;0;61;29;1705;360;55;0;389;140;3;0;0;0;3;20;2019
MG;ITAPECERICA;10209;5391;0;420;23;905;218;0;72;67;2629;182;68;0;182;22;2;2;0;0;4;22;2019
MG;ITAPEVA;6179;3432;0;275;187;645;123;0;4;39;1170;64;18;0;76;112;0;1;0;0;0;33;2019
MG;ITATIAIUCU;6151;3444;0;375;184;578;169;0;31;25;870;46;45;0;140;221;1;1;0;1;1;19;2019
MG;ITAU DE MINAS;9673;5548;0;324;558;728;214;0;23;44;1331;219;52;0;174;423;2;0;0;5;1;27;2019
MG;ITAUNA;60239;33208;0;1633;750;5506;1885;0;194;262;12713;1160;295;0;1260;891;22;11;1;6;32;410;2019
MG;ITAVERAVA;1990;732;0;67;18;158;29;0;1;9;874;34;26;0;19;17;0;0;0;1;0;5;2019
MG;ITINGA;2803;892;0;77;9;276;54;0;1;27;1299;84;48;0;17;12;0;1;0;1;1;4;2019
MG;ITUETA;2316;760;0;81;12;196;28;0;2;8;1027;132;23;0;24;15;0;0;0;0;1;7;2019
MG;ITUIUTABA;69204;28922;0;1523;417;5817;1246;0;485;300;17469;9532;368;0;2205;600;10;6;0;4;34;266;2019
MG;ITUMIRIM;2481;1452;0;77;4;177;85;0;3;30;577;18;11;0;40;2;0;0;0;0;0;5;2019
MG;ITURAMA;27772;12329;0;963;554;2560;607;0;213;110;5422;1858;338;0;1996;700;5;0;0;2;3;112;2019
MG;ITUTINGA;1807;1103;0;69;9;153;29;0;0;27;289;22;9;0;74;14;0;0;0;0;0;9;2019
MG;JABOTICATUBAS;8222;3836;0;332;12;998;185;0;16;23;2489;115;73;0;80;9;0;1;0;3;3;47;2019
MG;JACINTO;2396;881;0;45;0;217;53;0;8;12;1032;50;49;0;38;1;0;0;0;0;4;6;2019
MG;JACUI;5590;2661;0;191;13;558;70;0;2;19;1911;58;43;0;35;13;0;0;0;0;0;16;2019
MG;JACUTINGA;15251;9039;0;483;34;1492;441;0;33;102;3005;176;94;0;159;46;17;2;0;1;13;114;2019
MG;JAGUARACU;1113;574;0;72;3;92;26;0;3;2;304;3;8;0;16;7;0;0;0;0;0;3;2019
MG;JAIBA;15364;4359;0;480;35;1223;137;0;111;27;7306;1023;223;0;322;83;0;3;0;1;7;24;2019
MG;JAMPRUCA;1005;341;0;23;0;54;10;0;2;7;509;9;31;0;13;0;3;1;0;0;0;2;2019
MG;JANAUBA;35890;10761;0;924;99;2493;571;0;530;45;14933;4150;199;0;896;122;1;22;0;0;31;113;2019
MG;JANUARIA;26126;7372;0;500;22;1940;499;0;32;35;13113;1749;190;0;541;20;2;9;0;1;18;83;2019
MG;JAPARAIBA;2393;1088;0;108;6;242;32;0;1;15;738;71;22;0;58;9;0;0;0;0;0;3;2019
MG;JAPONVAR;2175;882;0;68;0;240;23;0;3;12;845;44;25;0;33;0;0;0;0;0;0;0;2019
MG;JECEABA;2794;1359;0;125;17;205;53;0;38;31;869;32;15;0;23;20;0;1;0;1;2;3;2019
MG;JENIPAPO DE MINAS;2225;512;0;41;0;150;24;0;1;11;1362;58;36;0;26;0;0;0;0;0;1;3;2019
MG;JEQUERI;5236;2173;0;157;7;534;62;0;34;16;2090;21;63;0;40;12;0;1;0;1;11;14;2019
MG;JEQUITAI;2410;839;0;72;6;214;31;0;2;3;1037;104;37;0;53;6;0;2;0;0;1;3;2019
MG;JEQUITIBA;2065;1004;0;97;8;230;34;0;35;15;540;10;46;0;33;10;0;0;0;0;0;3;2019
MG;JEQUITINHONHA;5808;2024;0;113;2;465;87;1;51;61;2592;275;50;0;68;1;1;1;0;0;4;12;2019
MG;JESUANIA;2150;1125;0;85;3;205;54;0;2;24;577;23;16;0;28;6;0;0;0;0;0;2;2019
MG;JOAIMA;3466;1243;0;76;2;344;63;0;6;16;1500;124;44;0;28;0;2;1;0;0;10;7;2019
MG;JOANESIA;1686;603;0;24;1;103;30;0;13;10;849;6;17;0;23;4;1;0;0;0;0;2;2019
MG;JOAO MONLEVADE;45437;27995;0;1382;479;4795;1395;0;308;153;6782;345;266;0;615;490;11;3;0;6;41;371;2019
MG;JOAO PINHEIRO;25742;12359;0;1264;463;2683;418;0;130;80;5070;1223;378;0;753;742;45;4;1;5;20;104;2019
MG;JOAQUIM FELICIO;1003;505;0;51;1;139;20;0;3;3;219;17;19;0;23;0;0;0;0;0;1;2;2019
MG;JORDANIA;1735;467;0;44;0;147;24;0;0;20;956;19;28;0;25;0;0;0;0;0;2;3;2019
MG;JOSE GONCALVES DE MINAS;1827;451;0;30;0;174;24;0;0;14;1068;15;23;0;28;0;0;0;0;0;0;0;2019
MG;JOSE RAYDAN;1617;535;0;42;0;97;15;0;6;3;856;20;18;0;20;2;0;1;0;0;2;0;2019
MG;JOSENOPOLIS;604;144;0;26;0;48;5;0;0;7;335;6;25;0;6;0;0;0;0;0;0;2;2019
MG;JUATUBA;12066;7483;0;368;126;1031;341;0;77;67;1680;189;301;0;216;127;0;2;0;5;3;50;2019
MG;JUIZ DE FORA;276060;182440;0;6454;1428;17339;11504;0;1044;919;37006;4694;1911;0;5838;1920;7;31;0;36;81;3408;2019
MG;JURAMENTO;572;232;0;24;2;50;5;0;0;3;223;7;18;0;5;1;0;0;0;0;1;1;2019
MG;JURUAIA;6874;3154;0;131;18;646;114;0;1;24;2444;174;36;0;87;21;1;1;0;1;2;19;2019
MG;JUVENILIA;856;315;0;38;2;57;9;0;1;4;385;9;18;0;12;1;0;1;0;0;0;4;2019
MG;LADAINHA;3676;1098;0;72;1;269;37;0;18;24;1951;118;53;0;22;2;0;0;0;0;4;7;2019
MG;LAGAMAR;3633;1937;0;132;60;392;53;0;6;34;733;58;24;0;119;79;2;0;0;0;0;4;2019
MG;LAGOA DA PRATA;35924;16988;0;1311;194;2900;608;0;50;89;8397;3542;175;0;1039;341;3;11;0;6;8;262;2019
MG;LAGOA DOS PATOS;964;343;0;40;2;121;11;0;3;1;391;10;18;0;15;5;0;0;0;0;1;3;2019
MG;LAGOA DOURADA;7998;3123;0;461;75;608;132;0;0;49;2977;187;181;0;86;82;0;1;0;0;12;24;2019
MG;LAGOA FORMOSA;10771;5834;0;503;167;1344;160;0;29;25;1869;286;123;0;164;217;0;0;2;1;7;40;2019
MG;LAGOA GRANDE;3981;1825;0;160;19;383;36;0;12;10;1204;98;79;0;133;11;3;0;0;0;2;6;2019
MG;LAGOA SANTA;33443;19876;0;890;49;2740;1190;0;350;142;6329;683;116;0;595;56;0;4;1;1;42;379;2019
MG;LAJINHA;10547;4445;0;367;15;846;160;0;47;63;4123;256;74;0;108;15;1;1;1;1;3;21;2019
MG;LAMBARI;12505;6872;0;455;38;1217;303;0;21;73;2842;382;41;0;144;40;0;4;0;1;4;68;2019
MG;LAMIM;1683;663;0;48;1;98;24;0;1;1;800;14;11;0;15;1;0;0;0;0;1;5;2019
MG;LARANJAL;3396;1427;0;128;365;263;42;0;8;9;876;48;9;0;58;154;0;0;0;0;2;7;2019
MG;LASSANCE;1752;747;0;62;3;207;36;0;7;21;588;25;18;0;31;3;0;0;0;0;0;4;2019
MG;LAVRAS;65339;35208;0;1457;925;5125;1973;1;66;221;14936;1905;326;0;1546;1126;1;9;1;4;32;477;2019
MG;LEANDRO FERREIRA;1705;842;0;60;8;184;25;0;0;8;474;55;11;0;30;3;0;0;0;0;0;5;2019
MG;LEME DO PRADO;1772;518;0;37;7;164;23;0;1;8;935;17;23;0;14;15;0;0;0;0;7;3;2019
MG;LEOPOLDINA;22685;13245;0;797;365;1659;510;0;139;96;4594;265;103;0;535;219;11;1;0;2;10;134;2019
MG;LIBERDADE;3002;1781;0;170;4;250;78;0;0;25;588;32;15;0;44;2;0;0;0;0;0;13;2019
MG;LIMA DUARTE;6972;4089;0;266;8;607;221;0;148;46;1326;35;37;0;107;10;0;1;0;2;5;64;2019
MG;LIMEIRA DO OESTE;4403;2019;0;193;75;446;101;0;33;34;833;83;78;0;356;145;0;1;0;0;1;5;2019
MG;LONTRA;2053;880;0;45;0;166;34;0;1;7;803;37;18;0;59;0;0;1;0;0;1;1;2019
MG;LUISBURGO;3534;1376;0;71;1;416;40;0;25;11;1508;32;27;0;20;1;0;0;0;0;0;6;2019
MG;LUISLANDIA;1047;401;0;27;3;107;25;0;0;9;406;23;24;0;18;4;0;0;0;0;0;0;2019
MG;LUMINARIAS;2893;1526;0;156;2;258;42;0;0;13;798;19;44;0;26;1;0;0;0;0;0;8;2019
MG;LUZ;10585;6120;0;397;122;1063;226;0;149;60;1659;195;44;0;295;215;5;1;0;0;1;33;2019
MG;MACHACALIS;1952;794;0;38;0;203;30;0;5;4;795;27;17;0;34;0;0;0;0;0;0;5;2019
MG;MACHADO;22617;12011;0;874;195;2567;609;0;32;177;4586;868;146;0;249;150;1;3;0;1;5;143;2019
MG;MADRE DE DEUS DE MINAS;2515;1312;0;128;11;283;75;0;7;19;554;35;20;0;43;12;0;0;0;0;5;11;2019
MG;MALACACHETA;5963;2334;0;134;5;659;48;0;51;19;2422;90;78;0;70;5;0;0;0;0;30;18;2019
MG;MAMONAS;3360;892;0;119;2;252;12;0;5;12;1863;122;37;0;37;4;0;0;0;0;0;3;2019
MG;MANGA;5355;1716;0;176;14;571;65;0;17;18;2373;220;67;0;85;16;1;2;0;0;6;8;2019
MG;MANHUACU;42843;22157;0;1954;313;4445;850;0;356;186;10553;630;241;0;535;315;3;12;1;11;9;272;2019
MG;MANHUMIRIM;11904;6405;0;392;21;1149;263;0;232;56;3004;82;63;0;160;22;7;0;0;5;7;36;2019
MG;MANTENA;19533;6160;0;586;21;1211;262;0;25;48;8607;2098;93;0;343;35;3;1;0;1;19;20;2019
MG;MAR DE ESPANHA;6263;3575;0;295;18;594;231;0;63;35;1171;105;27;0;79;26;0;0;0;0;5;39;2019
MG;MARAVILHAS;3991;1787;0;205;29;411;59;0;17;20;1169;211;16;0;24;34;0;0;0;1;2;6;2019
MG;MARIA DA FE;5523;3022;0;288;5;618;159;0;11;24;1236;35;37;0;50;8;0;0;0;1;1;28;2019
MG;MARIANA;28651;16059;0;760;118;2654;810;0;74;318;6337;389;346;0;346;117;5;1;0;6;28;283;2019
MG;MARILAC;1150;423;0;25;0;75;5;0;1;2;535;36;20;0;24;0;1;0;0;0;0;3;2019
MG;MARIO CAMPOS;6873;4217;0;294;70;721;225;0;17;30;1046;36;26;0;87;81;0;2;0;1;1;19;2019
MG;MARIPA DE MINAS;1671;918;0;75;0;150;39;0;1;13;375;54;6;0;27;2;0;1;0;0;3;7;2019
MG;MARLIERIA;1614;825;0;48;5;142;35;0;12;6;485;10;15;0;23;3;0;0;0;0;0;5;2019
MG;MARMELOPOLIS;1359;527;0;50;0;129;47;0;1;12;570;3;12;0;5;0;0;0;0;0;0;3;2019
MG;MARTINHO CAMPOS;8337;3878;0;443;364;740;117;0;17;35;1481;224;91;0;322;588;15;2;0;0;2;18;2019
MG;MARTINS SOARES;3930;1767;0;194;7;392;64;0;34;13;1339;15;27;0;53;13;0;0;0;0;1;11;2019
MG;MATA VERDE;1910;579;0;81;2;195;28;0;1;59;914;32;12;0;6;1;0;0;0;0;0;0;2019
MG;MATERLANDIA;1396;475;0;25;0;112;15;0;6;8;722;12;6;0;11;0;0;0;0;0;4;0;2019
MG;MATEUS LEME;15756;9442;0;635;105;1374;545;0;78;110;2644;248;118;0;313;64;3;2;0;3;5;67;2019
MG;MATHIAS LOBATO;815;350;0;38;3;38;7;0;1;3;310;34;9;0;12;7;0;0;0;0;1;2;2019
MG;MATIAS BARBOSA;7999;3954;0;864;349;597;243;0;59;48;1010;72;53;0;184;501;1;6;0;0;11;47;2019
MG;MATIAS CARDOSO;1487;484;0;52;3;109;15;0;10;7;684;54;35;0;25;5;0;0;0;0;2;2;2019
MG;MATIPO;7282;3776;0;361;34;841;138;0;61;33;1786;74;68;0;57;37;1;0;0;0;0;15;2019
MG;MATO VERDE;8359;2011;0;197;2;461;52;0;15;8;5026;360;51;0;162;3;0;1;0;0;4;6;2019
MG;MATOZINHOS;18412;10767;0;459;503;1475;552;0;120;120;2778;258;132;0;291;852;0;2;0;1;9;93;2019
MG;MATUTINA;2131;1113;0;99;1;355;27;0;5;27;438;23;11;0;25;2;0;0;0;0;0;5;2019
MG;MEDEIROS;2087;1071;0;104;5;365;37;0;0;24;436;6;11;0;16;6;0;0;0;0;0;6;2019
MG;MEDINA;5381;2522;0;189;25;605;103;0;10;63;1503;185;48;0;70;36;7;0;0;0;1;14;2019
MG;MENDES PIMENTEL;2392;857;0;57;0;134;29;0;5;10;1163;70;18;0;43;0;0;1;0;0;1;4;2019
MG;MERCES;5522;2462;0;212;21;403;168;0;43;34;1903;103;26;0;94;31;1;0;0;0;7;14;2019
MG;MESQUITA;1783;876;0;34;2;156;19;0;7;17;627;8;16;0;19;1;0;0;0;1;0;0;2019
MG;MINAS NOVAS;7793;2585;0;199;12;664;134;0;16;40;3847;54;134;0;50;12;3;1;0;0;21;21;2019
MG;MINDURI;1686;924;0;92;15;155;36;0;2;11;355;36;9;0;20;20;0;0;0;0;0;11;2019
MG;MIRABELA;4664;2052;0;224;23;459;83;0;10;27;1486;117;47;0;106;16;0;0;0;0;2;12;2019
MG;MIRADOURO;4452;2061;0;117;67;337;69;0;28;15;1603;14;36;0;71;30;0;0;0;0;0;4;2019
MG;MIRAI;6814;3182;0;198;18;542;139;0;35;14;2358;161;26;0;86;11;1;3;0;1;8;31;2019
MG;MIRAVANIA;830;242;0;20;0;80;8;0;1;4;443;3;20;0;9;0;0;0;0;0;0;0;2019
MG;MOEDA;3189;1742;0;117;21;320;72;0;3;20;730;26;64;0;35;22;0;0;0;0;0;17;2019
MG;MOEMA;5720;2528;0;230;16;581;108;0;23;22;1547;235;132;0;254;22;2;1;0;0;3;16;2019
MG;MONJOLOS;261;93;0;12;0;31;5;0;0;2;107;1;10;0;0;0;0;0;0;0;0;0;2019
MG;MONSENHOR PAULO;3996;2412;0;217;14;352;117;0;2;31;738;27;16;0;47;13;1;1;0;0;0;8;2019
MG;MONTALVANIA;4736;1452;0;189;6;510;51;0;7;32;2108;121;126;0;107;13;0;0;0;0;7;7;2019
MG;MONTE ALEGRE DE MINAS;11919;5872;0;717;129;1701;422;0;48;96;1870;393;83;0;396;144;1;1;0;2;3;41;2019
MG;MONTE AZUL;10702;2965;0;204;1;829;97;0;52;18;5449;780;90;0;175;1;0;1;0;0;3;37;2019
MG;MONTE BELO;8321;4630;0;338;21;739;145;0;7;46;1996;81;65;0;145;71;2;0;0;1;5;29;2019
MG;MONTE CARMELO;35134;17930;0;1581;238;3392;682;0;67;152;7786;1621;214;0;966;345;4;7;0;6;7;136;2019
MG;MONTE FORMOSO;1366;440;0;36;5;109;17;0;1;32;624;27;58;0;5;9;0;0;0;0;2;1;2019
MG;MONTE SANTO DE MINAS;14555;8430;0;587;131;1381;338;0;19;72;2811;307;130;0;135;159;4;1;0;3;4;43;2019
MG;MONTE SIAO;16962;8926;0;368;11;1813;352;0;11;62;4263;763;50;0;188;14;1;0;0;0;3;137;2019
MG;MONTES CLAROS;221691;94495;0;4812;696;16442;5431;0;516;447;76535;13964;1221;0;4501;896;7;103;0;16;149;1460;2019
MG;MONTEZUMA;2248;553;0;75;6;189;15;0;2;11;1228;94;50;0;16;5;0;2;0;1;1;0;2019
MG;MORADA NOVA DE MINAS;3637;1828;0;148;17;433;72;0;61;24;733;76;31;0;176;24;0;0;0;0;5;9;2019
MG;MORRO DA GARCA;748;344;0;45;3;66;26;0;1;8;216;5;21;0;10;2;0;0;0;0;0;1;2019
MG;MORRO DO PILAR;1056;403;0;43;0;101;8;0;0;11;471;9;5;0;3;0;0;0;0;1;1;0;2019
MG;MUNHOZ;4453;2164;0;200;4;637;99;0;2;19;1231;58;15;0;12;2;0;0;0;0;0;10;2019
MG;MURIAE;56184;27720;0;1578;473;3392;1034;0;751;162;16940;1367;226;0;1505;601;24;5;0;3;75;328;2019
MG;MUTUM;11475;3859;0;295;33;755;84;0;152;38;5580;387;119;0;79;62;0;2;0;0;9;21;2019
MG;MUZAMBINHO;15562;8613;0;558;42;1714;360;0;20;106;3596;183;60;0;162;70;9;2;0;1;2;64;2019
MG;NACIP RAYDAN;614;203;0;12;1;32;12;0;3;2;321;17;7;0;2;2;0;0;0;0;0;0;2019
MG;NANUQUE;21423;7001;0;576;34;1371;280;0;52;85;9590;1484;244;0;593;66;7;0;0;0;7;33;2019
MG;NAQUE;1884;1052;0;47;14;140;24;0;10;5;492;12;21;0;48;13;0;0;0;0;2;4;2019
MG;NATALANDIA;1144;490;0;33;5;68;14;0;12;2;430;19;25;0;39;7;0;0;0;0;0;0;2019
MG;NATERCIA;2665;1315;0;110;3;273;52;0;28;14;801;10;24;0;24;3;0;1;0;0;5;2;2019
MG;NAZARENO;4409;2484;0;252;26;426;97;0;8;27;871;43;48;0;78;29;0;1;0;2;1;16;2019
MG;NEPOMUCENO;14096;8463;0;563;102;1253;389;0;13;60;2706;90;144;0;151;117;6;2;0;1;1;35;2019
MG;NINHEIRA;2568;816;0;64;8;176;20;0;2;18;1283;103;55;0;10;11;0;0;0;0;0;2;2019
MG;NOVA BELEM;1148;297;0;39;1;76;10;0;0;2;647;47;17;0;3;8;0;0;0;0;1;0;2019
MG;NOVA ERA;8471;5147;0;282;131;711;186;0;49;59;1374;97;80;0;92;210;0;0;0;0;3;50;2019
MG;NOVA LIMA;50921;28970;0;1877;417;4104;2558;0;44;405;8909;731;311;0;502;399;0;8;0;78;15;1593;2019
MG;NOVA MODICA;976;266;0;21;0;68;10;0;1;6;560;17;16;0;10;0;0;0;0;0;0;1;2019
MG;NOVA PONTE;7062;3928;0;323;129;749;165;0;16;76;787;117;93;0;435;192;7;1;0;2;6;36;2019
MG;NOVA PORTEIRINHA;2369;623;0;45;2;165;19;0;23;5;1212;193;22;0;56;1;0;0;0;0;0;3;2019
MG;NOVA RESENDE;13732;6310;0;479;16;1372;188;0;3;29;4911;108;103;0;145;18;2;1;0;1;4;42;2019
MG;NOVA SERRANA;49860;22397;0;649;44;4321;789;0;75;88;16876;2915;139;0;1144;52;42;4;0;1;18;306;2019
MG;NOVA UNIAO;3098;1606;0;211;11;403;94;0;5;9;647;29;29;0;31;7;0;3;0;0;1;12;2019
MG;NOVO CRUZEIRO;9320;2400;0;252;8;877;125;0;34;61;5144;121;216;0;61;6;0;2;0;0;4;9;2019
MG;NOVO ORIENTE DE MINAS;2225;765;0;44;4;217;25;0;16;40;1017;34;29;0;29;1;0;0;0;0;0;4;2019
MG;NOVORIZONTE;1756;433;0;95;6;132;9;0;0;1;1014;19;28;0;10;9;0;0;0;0;0;0;2019
MG;OLARIA;815;425;0;23;2;69;31;0;3;7;217;1;14;0;15;3;0;0;0;0;0;5;2019
MG;OLHOS-D'AGUA;2030;749;0;123;36;254;29;0;0;19;677;17;61;0;27;31;0;0;0;1;0;6;2019
MG;OLIMPIO NORONHA;854;536;0;34;1;61;24;0;1;11;154;12;11;0;5;0;1;0;0;0;2;1;2019
MG;OLIVEIRA;22933;12086;0;887;230;1884;551;0;28;119;5011;1257;135;0;413;195;3;3;0;1;11;119;2019
MG;OLIVEIRA FORTES;654;332;0;27;1;31;26;0;1;9;197;7;11;0;10;0;0;1;0;0;0;1;2019
MG;ONCA DE PITANGUI;951;413;0;27;1;84;15;0;0;11;356;15;18;0;9;2;0;0;0;0;0;0;2019
MG;ORATORIOS;1837;746;0;113;2;125;24;0;21;6;708;34;26;0;25;1;0;0;0;0;1;5;2019
MG;ORIZANIA;3330;1640;0;106;10;274;58;0;5;18;1106;49;22;0;29;8;0;0;0;1;0;4;2019
MG;OURO BRANCO;22229;13988;0;512;131;1538;611;0;60;122;4066;333;228;0;274;127;3;3;0;22;12;199;2019
MG;OURO FINO;21097;12594;0;759;54;1845;602;0;17;111;4419;153;143;0;196;81;4;2;0;2;6;109;2019
MG;OURO PRETO;36745;21782;0;1170;273;3079;1181;1;37;283;7155;291;339;0;358;335;1;7;0;4;22;427;2019
MG;OURO VERDE DE MINAS;2047;688;0;35;0;193;23;0;13;5;1035;30;13;0;9;0;0;0;0;0;0;3;2019
MG;PADRE CARVALHO;1015;394;0;35;4;70;9;0;0;8;436;13;35;0;6;2;0;0;0;1;0;2;2019
MG;PADRE PARAISO;6832;2845;0;157;17;610;112;0;10;96;2609;179;91;0;59;16;11;0;0;0;3;17;2019
MG;PAI PEDRO;1279;343;0;21;1;59;11;0;4;3;766;17;35;0;15;2;0;0;0;1;1;0;2019
MG;PAINEIRAS;2543;1282;0;90;5;318;37;0;4;19;651;60;15;0;53;3;4;0;0;0;0;2;2019
MG;PAINS;4522;2339;0;299;159;432;61;0;6;22;764;121;37;0;97;165;0;0;0;0;1;19;2019
MG;PAIVA;495;265;0;9;0;49;18;0;2;5;132;6;2;0;6;0;0;0;0;0;0;1;2019
MG;PALMA;2841;1256;0;125;12;221;44;0;8;8;953;143;11;0;44;7;1;0;0;1;0;7;2019
MG;PALMOPOLIS;1535;323;0;30;0;125;17;0;0;11;977;17;22;0;10;1;0;0;0;0;0;2;2019
MG;PAPAGAIOS;8100;3238;0;646;80;704;109;0;79;22;2459;458;91;0;105;83;0;1;0;1;12;12;2019
MG;PARA DE MINAS;65007;28697;0;2489;343;5708;1374;0;431;214;18260;5319;252;0;1031;476;5;8;0;13;36;351;2019
